historic,memorial,artist_name,artist_name:en,artist_name:ru,artwork_type,height,min_height,name,name:de,name:en,name:fa,name:fr,name:hy,name:ml,name:ru,name:tr,start_date,tourism,wikidata,wikipedia,material,wikipedia:fr,wikipedia:hy,wikipedia:ru,amenity,man_made,wikimedia_commons,author,architect,year,statue,subject:wikidata,subject:wikipedia,check_date,fountain,access,addr:city,addr:country,addr:housename,addr:housenumber,addr:postcode,addr:street,email,fax,fee,name:ca,opening_hours,phone,website,memorial:subject:ru,name:ja,name:simple,contact:facebook,contact:linkedin,contact:twitter,contact:youtube,facebook,name:uk,wheelchair,contact:instagram,inscription,inscription:hy,inscription:ru,contact:email,contact:website,alt_name:en,charge,name:pl,artist_name:hy,memorial:conflict,operator,operator:en,operator:hy,operator:ref,price,wikipedia:en,seasonal,bottle,stele,war_memorial,drinking_water,zoo,material:wikidata,capacity,fixme,museum,was:amenity,contact:phone,layer,disused:amenity,payment:american_express,payment:mastercard,payment:visa,note,internet_access,description,addr:city:en,addr:street:en,alt_name,artist:wikipedia,monument,model,model:wikidata,vehicle:type,name:etymology:wikidata,location,source,covered,lit,subject:en,level,colour,type,religion,year_of_construction,short_name,short_name:en,short_name:hy,openplaques:id,historic:civilization,ruins,surface,backrest,seats,memorial:subject,subject:wikipedia:ru,outdoor_seating,description:ru,ele,archaeological_site,image,support,inscription:en,building,building:levels,int_name,area,loc_name,highway,name:etymology,building:colour,building:material,roof:shape,denomination,instagram,roof:levels,building:levels:underground,attraction,alt_name:hy,alt_name:ru,bridge:structure,old_name,old_name:en,old_name:hy,old_name:ru,building:facade:colour,building:facade:material,fence,fence_type,contact:tiktok,toilets:wheelchair,tomb,historic:period,area:highway,architect:wikidata,artist:wikidata,name:ku,artist_name:fr,name:es,payment:cash,payment:credit_cards,wikipedia:de,artwork_subject,addr:floor,description:en,sculpture_type,nat_name,panoramax,name:prg,barrier,railing,handrail,incline,ramp,step_count,smoothness,tunnel,orig_geom_type,orig_geom_wkt,feature_id,dist_to_g_m,lon,lat,geometry_wkt
,,,,,statue,,,,,,,,,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (459080.983656 4448287.708135),688,919.4973199140538,44.5193369,40.18397490000001,POINT (44.519337 40.183975)
,,,,,statue,,,,,,,,,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (459614.085474 4448018.058558),689,1196.7369135939846,44.5256158,40.1815714,POINT (44.525616 40.181571)
,,,,,,,,Նուբարաշեն ջրամբար,,,,,Նուբարաշեն ջրամբար,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (462450.568315 4438218.782661),690,10152.082780527993,44.5595034,40.0934183,POINT (44.559503 40.093418)
,,,,,,,,Արդգլոբալ,Ardglobal,ArdGlobal,,,Արդգլոբալ,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458908.213405 4447744.03535),691,439.67855441053274,44.5173422,40.17906839999999,POINT (44.517342 40.179068)
,,Saraj Guha,,,sculpture,,,Այժքաղի ցատկ,,Impala leap,,Impala leap,Այժքաղի ցատկ,,Антилопа в прыжке,,,artwork,Q52815088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458759.314016 4448944.132291),692,1395.6166345347024,44.5155164,40.189873000000006,POINT (44.515516 40.189873)
,,Barry Flanagan,,,sculpture,,,Գենդրդ I,,Gendrd I,,Gendrd I,Գենդրդ I,,Гендрд I,,,artwork,Q52789276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Зайцы на слонах,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458744.310839 4448849.832713),693,1300.1671140774167,44.51534620000001,40.189022699999995,POINT (44.515346 40.189023)
,,,,,,,,Մելիքյան ՕԿՋ,,,,,,,,,,artwork,,,,,,,,pumping_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (461488.065506 4453299.858916),694,6458.642965039475,44.547311,40.22924429999999,POINT (44.547311 40.229244)
,,,,,,,,Ar. 151,,,,,,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (457463.314318 4447752.170884),695,1055.6690936173425,44.5003707,40.17906969999999,POINT (44.500371 40.17907)
,,,,,,,,,,Image Art Studio Production,,,,,Имидж Арт Студио Продакшн,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (459415.813206 4451105.414986),696,3649.135141650837,44.5230921,40.20937639999999,POINT (44.523092 40.209376)
,,,,,,,,,,,,,,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (460945.902321 4450232.009384),697,3611.0990046151737,44.5411248,40.2015804,POINT (44.541125 40.20158)
,,Ջիմ Անսուորթ,Jim Unsworth,,sculpture,,,Անակնկալ Ֆաբրիցիուս Լուսինուսի համար,,A Surprise for Fabricius Luscinus,,,,,,,1997,artwork,Q120313575,,steel,,,,,,File:A surprise for Fabricius Luscinus (Jim Unsworth) Yerevan (June 2023).JPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q98763992,,,,,,,Elephant,,,,,,,,,,,,,,,Point,POINT (458739.99119 4448928.67586),698,1376.9753566587624,44.5152904,40.189732799999994,POINT (44.51529 40.189733)
,,,,,,,,Քրոմապատ «Օդ-օդ» հրթիռ,,Chrome Plated Air to Air Missile,,Chrome Plated Air to Air Missile,Քրոմապատ «Օդ-օդ» հրթիռ,,"Хромированная ракета класса ""Воздух—Воздух""",,,artwork,Q52784606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458732.135154 4448838.45531),699,1286.7693719531078,44.5152039,40.1889196,POINT (44.515204 40.18892)
,,Christopher Hiltey,,,statue,,,Ագարակի տոտեմ,,Farm totem,,,Ագարակի տոտեմ,,Фермерский тотем,,,artwork,Q52786139,,,,,,,,,,,,,,,,,,,,,,,,,,,Tòtem granger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458767.181207 4448906.971687),700,1360.6051806601447,44.5156112,40.1895386,POINT (44.515611 40.189539)
,,Ji Yong-Ho,,,sculpture,,,Առյուծ 2,,Lion 2,,Lion 2,Առյուծ 2,,Лев 2,,,artwork,Q52816183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458763.563037 4448861.671012),701,1315.472446591178,44.5155716,40.1891303,POINT (44.515572 40.18913)
,,Robert Indiana,,,sculpture,,,Սեր,,Love,,Love,Սեր,,Любовь,,,artwork,Q52816434,,,,,,,,,,,,,,,,,,,,,,,,,,,Amor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458733.174976 4448857.396962),702,1305.5965243425305,44.5152149,40.18909029999999,POINT (44.515215 40.18909)
,,Christopher Hiltey,,,sculpture,,,Լուսնային պար,,Moondance,,Moondance,Լուսնային պար,,Лунный танец,,,artwork,Q52817037,,,,,,,,,,,,,,,,,,,,,,,,,,,Dansa de la lluna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458737.661264 4448907.310395),703,1355.527875385832,44.5152644,40.189540199999996,POINT (44.515264 40.18954)
,,Christopher Hiltey,,,,,,Եզրագժին,,On edge,,,Եզրագժին,,На грани,,,artwork,Q52818440,,,,,,,,,,,,,,,,,,,,,,,,,,,A la vora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458742.671408 4448945.5995),704,1394.1078787078902,44.5153208,40.1898854,POINT (44.515321 40.189885)
,,John Clive,,,,,,Սպեկտրալ սյուներ Լոնդոնի Օլիմպիաիան ավանից,,Spectral columns from the London Olympic village,,,Սպեկտրալ սյուներ Լոնդոնի Օլիմպիաիան ավանից,,Спектральные колонны из Лондонской Олимпийской деревни,,,artwork,Q52822787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458770.083136 4448947.381269),705,1400.8199964871176,44.5156427,40.189902800000006,POINT (44.515643 40.189903)
,,Guy Buseyne,,,sculpture,,,Պատը,,The wall,,Le Mur,Պատը,,Стена,,,artwork,Q52822982,,,,,,,,,,,,,,,,,,,,,,,,,,,El mur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458757.811068 4448916.746225),706,1368.423599659865,44.5155005,40.18962619999999,POINT (44.5155 40.189626)
,,Sargis Baghdasaryan,,,sculpture,,,Melody,,Melody,,,Մեղեդի,,,,1965,artwork,Q20511629,"hy:Մեղեդի (քանդակ, Երևան)",aluminium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7423946,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458758.338543 4448364.39613),707,832.2104951950749,44.5155421,40.18464999999999,POINT (44.515542 40.18465)
,,,,,sculpture,,,Ընթերցողը,,Monument to the Reader,,,Ընթերցողը,,,,,artwork,Q16364179,"hy:Ընթերցողը (քանդակ, Երևան)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,position?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458837.358983 4448316.03659),708,815.3551105029949,44.51647340000001,40.1842182,POINT (44.516473 40.184218)
,,,,,sculpture,,,,,,,,,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,name(s)? artist? start_date?,,,,,,,,,giant spider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458879.07577 4448017.414456),709,582.4901627640086,44.5169825,40.18152990000001,POINT (44.516982 40.18153)
,,Ararat Hovsepyan;Vladimir Atanian,,,sculpture,,,Armenian Signs of Zodiac,,Armenian Signs of Zodiac,,,,,,,1982-1983,artwork,Q52987949,,,,,,,,,,Arsen Melikyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,name:hy? artist? start_date?,,,,,,,,,twelve(?) zodiac sculptures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458866.455218 4448027.750399),710,582.4824658633125,44.5168336,40.1816224,POINT (44.516834 40.181622)
,,,,,sculpture,,,Yerevan Key,,,,,,,,,,artwork,,,metal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458666.352898 4447880.138219),711,348.3766920113501,44.5144927,40.18028269999999,POINT (44.514493 40.180283)
,,,,,bust,,,Հարություն Շմավոնյան,,Harutyun Shmavonyan,,,Հարություն Շմավոնյան,,Арутюн Шмавонян,,,artwork,Q53353638,hy:Հարություն Շմավոնյանի հուշարձան (Երևան),,,,,,,,,,,,Q5676210,en:Harutyun Shmavonyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458069.84832 4446772.580279),712,909.6130108205948,44.5075585,40.1702749,POINT (44.507558 40.170275)
,,,,,sculpture,,,Man playing backgammon,,,,,,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (459112.68267 4448845.533208),713,1411.5819669042796,44.5196738,40.18900200000001,POINT (44.519674 40.189002)
,,,,,,,,Բաբունց ձուլարան,,Babuntz dzularan,,,,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (459584.669592 4452602.62994),714,5145.341408967864,44.5249821,40.2228732,POINT (44.524982 40.222873)
,,,,,,,,արթուր բազք,,,,,,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (451802.313014 4443141.700085),715,8033.377333973522,44.4342252,40.1372274,POINT (44.434225 40.137227)
,,,,,sculpture,,,Hands,,,,,,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gift from sister city of Carrara, Italy.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (459185.084576 4448669.254859),716,1291.5692746624557,44.5205355,40.1874174,POINT (44.520536 40.187417)
,,,,,,,,,,Giraffe,,,,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458097.953724 4448187.079327),717,736.6242000113054,44.5077965,40.183019800000004,POINT (44.507796 40.18302)
,,,,,,,,Bears,,Bears,,,,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458129.023623 4448224.746332),718,752.4107817736719,44.508159,40.18336070000001,POINT (44.508159 40.183361)
,,,,,statue,,,Gampr Dog,,,,,,,Гампр,,,artwork,Q38219,,,,,,,,,,,,,Q38219,en:Armenian Gampr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (459091.359814 4448699.531153),719,1271.4266517375718,44.5194326,40.18768560000001,POINT (44.519433 40.187686)
,,,,,sculpture,,,,,,,,,,,,,artwork,,,,,,,,,,,,,,,,,decorative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (462813.244101 4448364.716056),720,4381.991972250745,44.5631729,40.18484240000001,POINT (44.563173 40.184842)
,,,,,,,,Արծիվ,,Eagle,,,Արծիվ,,Орёл,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (462847.186632 4450649.959256),721,5323.559757991078,44.5634396,40.2054322,POINT (44.56344 40.205432)
,,,,,statue,,,,,Hovhanness Shiraz statue,,,,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (452706.563242 4447281.179243),722,5804.257060047789,44.4445356,40.17457189999999,POINT (44.444536 40.174572)
,,,,,sculpture,,,Սիրո միություն,,Union of love,,,,,,,,artwork,,,stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (457961.785766 4449078.738152),723,1601.0200227468758,44.5061388,40.191046099999994,POINT (44.506139 40.191046)
,,,,,,,,,,The Visitor,,,,,,,,artwork,Q50840546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458762.580398 4449034.167026),724,1484.7843645561588,44.515549,40.1906843,POINT (44.515549 40.190684)
,,,,,sculpture,,,Ցլի քանդակ,,A bull sculpture,,,Ցլի քանդակ,,Скульптура быка,,,artwork,,,steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458164.499818 4447383.286776),725,388.0825376454542,44.5086304,40.1757816,POINT (44.50863 40.175782)
,,,,,sculpture,,,,,,,,,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (458145.231913 4447378.687104),726,407.1884638349912,44.5084044,40.175739199999995,POINT (44.508404 40.175739)
,,,,,statue,,,,,,,,,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (463812.77825 4450228.687988),727,5936.780098946739,44.57480910000001,40.2016791,POINT (44.574809 40.201679)
,,,,,statue,,,Բարություն,,Caring,,Bienveillance,Բարություն,,Забота,,,artwork,,,,,,,drinking_water,,File:AR 1156.jpg,,,,,,,,bubbler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (457985.100095 4447278.689366),728,595.7219213982063,44.5065302,40.1748303,POINT (44.50653 40.17483)
,,,,,sculpture,,,Ո՛չ պատերազմին,,No to War Monument,,,,,Нет войне,,,artwork,Q16364227,,,,,,,,"Category:No To War Monument, Yerevan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (459174.79213 4449592.556837),729,2128.994852846769,44.520356,40.1957351,POINT (44.520356 40.195735)
,,,,,statue,,,,,,,,,,,,,artwork,,,metal,,,,,,,,,,,,,2025-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (459299.799278 4448513.406006),730,1232.885678321327,44.5218929,40.18601890000001,POINT (44.521893 40.186019)
,,,,,bust,,,Tigran Petrosian,,,,,,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (459493.580904 4447912.645133),731,1046.971169389011,44.524207,40.1806159,POINT (44.524207 40.180616)
,,,,,,,,,,Margaryan Art Gallery,,,,,,,,artwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,POINT (457641.563552 4451361.596487),732,3886.235247391086,44.5022266,40.21159659999999,POINT (44.502227 40.211597)
